id	ttext
409052771124793344	RT @TukvaSociopat: Полиция Майдана! ))) #євромайдан http://t.co/MnzYrXDukU
409052858848247808	Когда смотрим со @smiling_criceto #голос ,то больше обсуждаем Нагиева,чем участников:D
409052943602941952	Боров из дремучего леса #работал рьяно почти что по-китайски. #улыбнуло ;) #ХочуМилыхФолловеров
409053122347433985	xex, поддержал гильдию #radiot в   хотя я не совсем понимаю, что это такое :) Но наших надо поддерживать не взирая на
409053324236038145	RT @Alexey_8: Хахах)) #Молодежка #РомаПенко http://t.co/yBuFj5A6x3
409053325280018432	Детишки в гостях у Познера - великолепная придумка:) #вечернийургант
409053473414467585	Спасибо за настоящую музыку, #Голос )Боюсь даже представить степень крутости шоу на следующей неделе,когда схлестнутся Беляев и Тойминцева!
409053614565761024	в джентельмене был бля,вес дом кальяном пахнет) #приятно
409053615685652481	Скоро игра) Егор,так и хочет,что бы мы проиграли...#не_дождешься! Мы выиграем,я верю в это.
409053659583234048	“@shkodnik83 Покупаю за биткоины с ётафона тесламобиль и уезжаю в наринию #пятница !!!”какая прелесть!  )))
409053704646819840	RT @TukvaSociopat: Киев. ЦУМ. ))) #євромайдан http://t.co/QVO1TQklWR
409053787140022272	#СоколовскийЯхочутебя видеть занимающимся в тренажерном зале )))) мммм
409054349525282817	Вчера получила посылку с книгой от flip.kz, внутри было письмо. Замечательное и доброе письмо) #лайк
409054737410318337	RT @slow_love_slow: ""В 18 лет такой уровень владения своим инструментом..Ну голосом я имею в виду"". Эх,Градский!!) #голос
409054966268321792	RT @TukvaSociopat: Майдан минуту назад! ))) #євромайдан http://t.co/WZZDlDZrJo
409055175828320256	Немного #apple-мании)) 3Тб памяти http://t.co/7tI6rjipOO
409055364240646144	#Локомотив умнички!!! #Плотников добился своего!))) #СЭНФОРД шестой сухарик!!! Ихуууууу!!! #KHL #Yaroslavl
409055417885413377	Новый Год ещё не настал, а #желания #сбываются))) видимо, что #я не #ЛОХ...
409055610236588032	RT @TukvaSociopat: Трудно не согласиться! ))) #євромайдан http://t.co/UuEVbS3PxF
409055675776786432	RT @JudasDramaQueen: Мой жирный хуй так впечатлил #СХ что аж неловко :D
409055826049892352	Милое миниатюрное платьице) Изумрууудного оттенка...Вообще класс!)  #cooldress http://t.co/slFXaoeXeI
409055958329851905	Из личного - съела в Киеве котлету по-Киевски)))))))) #банально #вкусно
409056134604288000	Новый участник :D #SolarWave http://t.co/N2EUh88fvd
409056136198127617	Никогда раньше не фотографировалась на фоне елки на майдане ) #euromaidan @ Євромайдан http://t.co/1XZl8rpCtZ
409056136395247616	#versus уебки пишут якобы ""тру"" результаты, но никому верить не стоит ;)
409056240619495424	RT @Nastya_Pilot: Турклуб Берестье, наше поздравление было самым запоминающимся) #упапаупапапа
